Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
SANTA FE,General López,Carmen,82042050,0,0,0,0,40,0,0,101,141
SANTA FE,General López,Carreras,82042060,0,1,0,0,0,0,0,279,280
SANTA FE,General López,Chapuy,82042070,0,1,0,0,0,0,0,0,1
SANTA FE,General López,Chovet,82042080,0,1,0,0,0,1,0,0,2
SANTA FE,General López,Christophersen,82042090,0,0,0,15,0,0,0,78,93
SANTA FE,General López,Diego de Alvear,82042100,206,0,0,64,0,0,0,108,378
SANTA FE,General López,Elortondo,82042110,463,1290,0,0,0,0,0,91,1844
SANTA FE,General López,Firmat,82042120,75,1368,0,3786,0,0,0,2,5231
SANTA FE,General López,Hughes,82042130,0,0,0,1391,0,0,0,6,1397
SANTA FE,General López,La Chispa,82042140,0,0,0,0,0,0,0,71,71
SANTA FE,General López,Maggiolo,82042170,78,0,0,0,1,0,0,50,129
SANTA FE,General López,María Teresa,82042180,15,1042,0,0,1,0,0,30,1088
SANTA FE,General López,Melincué (Est. San Urbano),82042190,0,0,0,0,0,0,0,203,203
SANTA FE,General López,Miguel Torres,82042200,0,1,0,0,0,0,0,0,1
SANTA FE,General López,Murphy,82042210,0,0,0,717,0,0,0,0,717
SANTA FE,General López,Rufino,82042220,449,3,0,7213,0,0,0,0,7665
SANTA FE,General López,San Eduardo,82042230,134,0,0,196,0,0,0,0,330
SANTA FE,General López,San Francisco de Santa Fe,82042240,0,0,0,45,0,1,0,0,46
SANTA FE,General López,San Gregorio,82042250,43,0,0,1013,0,0,0,118,1174
SANTA FE,General López,Sancti Spiritu,82042260,294,0,0,158,0,1,0,605,1058
SANTA FE,General López,Santa Isabel,82042270,123,0,0,1336,0,1,0,0,1460
SANTA FE,General López,Teodelina,82042280,0,935,0,0,0,0,0,167,1102
SANTA FE,General López,Venado Tuerto,82042290,1171,18248,0,1810,380,0,0,79,21688
SANTA FE,General López,Villa Cañás,82042300,459,1195,0,1365,4,0,0,124,3147
SANTA FE,General López,Wheelwright,82042310,0,1136,0,1,0,1,0,295,1433
SANTA FE,General López,Labordeboy,82042150,215,0,0,0,0,0,0,0,215
SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,2,0,0,3838,750,0,0,1141,5731
SANTA FE,General Obligado,Berna,82049030,0,0,0,0,10,0,0,48,58
SANTA FE,General Obligado,El Araza,82049040,0,0,0,0,0,0,0,126,126
SANTA FE,General Obligado,El Rabón,82049050,0,65,0,0,0,1,0,116,182
SANTA FE,General Obligado,Florencia,82049060,248,136,0,0,0,1,0,184,569
SANTA FE,General Obligado,Guadalupe Norte,82049070,83,0,0,0,0,0,0,0,83
SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,0,0,0,0,0,1,0,85,86
SANTA FE,General Obligado,La Isleta,82049090,0,0,0,0,0,1,0,0,1
SANTA FE,General Obligado,La Sarita,82049100,0,0,0,0,0,0,0,85,85
SANTA FE,General Obligado,Las Garzas,82049120,84,0,0,0,0,0,0,0,84
SANTA FE,General Obligado,Las Toscas,82049130,455,1045,0,255,0,1,0,521,2277
SANTA FE,General Obligado,Los Laureles,82049140,0,0,0,0,20,0,0,0,20
SANTA FE,General Obligado,Malabrigo,82049150,620,924,0,0,160,0,0,91,1795
SANTA FE,General Obligado,Paraje San Manuel,82049160,0,0,0,0,0,1,0,0,1
SANTA FE,General Obligado,Reconquista,82049180,522,14065,1,8084,800,2,0,2839,26313
SANTA FE,General Obligado,San Antonio de Obligado,82049190,122,132,0,0,0,6,0,5,265
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,92,115,0,0,0,0,0,3,210
SANTA FE,General Obligado,Villa Ana,82049210,0,0,0,0,0,1,0,0,1
SANTA FE,General Obligado,Villa Guillermina,82049220,163,173,0,0,0,1,0,123,460
SANTA FE,General Obligado,Villa Ocampo,82049230,2009,1825,0,0,0,1,0,0,3835
SANTA FE,General Obligado,Lanteri,82049110,0,0,0,0,0,0,0,300,300
SANTA FE,General Obligado,Arroyo Ceibal,82049010,0,0,0,0,0,0,0,108,108
SANTA FE,Iriondo,Barrio Cicarelli,82056010,0,0,0,0,0,0,0,9,9
SANTA FE,Iriondo,Bustinza,82056020,287,0,0,6,0,0,0,90,383
SANTA FE,Iriondo,Cañada de Gómez,82056030,1348,7658,0,341,0,0,0,411,9758
SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040,274,17,0,1,0,0,0,0,292
SANTA FE,Iriondo,Classon,82056050,0,0,0,147,0,0,0,21,168
SANTA FE,Iriondo,Colonia Médici,82056060,0,0,0,0,0,0,0,12,12
SANTA FE,Iriondo,Correa,82056070,87,991,0,722,0,0,0,35,1835
SANTA FE,Iriondo,Larguía,82056080,0,0,0,0,0,0,0,7,7
SANTA FE,Iriondo,Lucio V. López,82056090,0,5,0,0,0,0,0,31,36
SANTA FE,Iriondo,Oliveros,82056100,2000,0,0,1360,0,0,0,0,3360
SANTA FE,Iriondo,Pueblo Andino,82056110,0,756,0,0,0,0,0,414,1170
SANTA FE,Iriondo,Salto Grande,82056120,493,0,0,0,0,0,0,89,582
SANTA FE,Iriondo,Serodino,82056130,195,0,0,12,0,0,0,112,319
SANTA FE,Iriondo,Totoras,82056140,343,0,0,920,0,1,0,131,1395
SANTA FE,Iriondo,Villa Eloísa,82056150,563,0,0,457,8,0,0,81,1109
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,0,0,0,0,0,0,0,37,37
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,0,0,0,0,0,1,0,26,27
SANTA FE,La Capital,Angel Gallardo,82063010,0,0,0,0,0,0,0,23,23
SANTA FE,La Capital,Arroyo Aguiar,82063020,100,0,0,0,0,0,0,38,138
SANTA FE,La Capital,Arroyo Leyes,82063030,0,1115,0,88,0,0,0,106,1309
SANTA FE,La Capital,Cabal,82063040,0,0,0,0,0,0,0,14,14
SANTA FE,La Capital,Candioti,82063060,0,0,0,287,0,0,0,1,288
SANTA FE,La Capital,Emilia,82063070,97,0,0,166,0,0,0,2,265
SANTA FE,La Capital,Laguna Paiva,82063080,1399,0,0,0,0,0,0,64,1463
SANTA FE,La Capital,Llambi Campbell,82063090,151,0,0,0,73,0,0,158,382
SANTA FE,La Capital,Monte Vera,82063100,214,0,0,0,0,3,0,0,217
SANTA FE,La Capital,Nelson,82063110,316,0,0,1,3,0,0,35,355
SANTA FE,La Capital,Recreo,82063140,926,36,0,1882,0,0,0,278,3122
SANTA FE,La Capital,San José del Rincón,82063160,976,2329,0,498,0,1,0,0,3804
SANTA FE,La Capital,Santa Fe,82063170,12270,63135,31,53853,1490,11,0,99,130889
SANTA FE,La Capital,Santo Tomé,82063180,13,13,0,1456,11,0,0,585,2078
SANTA FE,La Capital,Sauce Viejo,82063190,671,0,0,217,0,0,0,63,951
SANTA FE,Las Colonias,Cavour,82070010,0,0,0,0,0,0,0,3,3
SANTA FE,Las Colonias,Cululú,82070020,0,0,0,0,0,0,0,24,24
SANTA FE,Las Colonias,Elisa,82070030,0,0,0,252,0,0,0,0,252
SANTA FE,Las Colonias,Empalme San Carlos,82070040,0,0,0,0,0,0,0,13,13
SANTA FE,Las Colonias,Esperanza,82070050,1120,8092,0,48,0,3,0,422,9685
SANTA FE,Las Colonias,Felicia,82070060,0,0,0,0,0,0,0,433,433
SANTA FE,Las Colonias,Franck,82070070,142,0,0,162,0,0,0,101,405
SANTA FE,Las Colonias,Grutly,82070080,93,0,0,0,0,0,0,21,114
SANTA FE,Las Colonias,Hipatia,82070090,0,0,0,0,0,0,0,53,53
SANTA FE,Las Colonias,Humboldt,82070100,229,0,0,24,2,0,0,195,450
SANTA FE,Las Colonias,La Pelada,82070120,0,0,0,106,0,0,0,96,202
SANTA FE,Las Colonias,Las Tunas,82070130,3,0,0,108,0,1,0,0,112
SANTA FE,Las Colonias,María Luisa,82070140,0,0,0,0,0,0,0,167,167
SANTA FE,Las Colonias,Matilde,82070150,88,0,0,0,0,0,0,68,156
SANTA FE,Las Colonias,Nuevo Torino,82070160,78,0,0,0,72,0,0,5,155
SANTA FE,Las Colonias,OTROS,Sin Datos,0,0,0,0,0,0,0,16,16
SANTA FE,Las Colonias,Pilar,82070170,112,0,0,10,0,0,0,2,124
SANTA FE,Las Colonias,Progreso,82070190,0,0,0,0,0,0,0,617,617
SANTA FE,Las Colonias,Providencia,82070200,0,0,0,0,0,0,0,136,136
SANTA FE,Las Colonias,Sa Pereyra,82070210,54,0,0,0,0,0,0,3,57
SANTA FE,Las Colonias,San Agustín,82070220,0,0,0,0,0,0,0,83,83
SANTA FE,Las Colonias,San Carlos Centro,82070230,275,4058,0,10,0,0,0,33,4376
SANTA FE,Las Colonias,San Carlos Norte,82070240,0,264,0,1,0,0,0,142,407
SANTA FE,Las Colonias,San Carlos Sud,82070250,30,702,0,2,0,0,0,6,740
SANTA FE,Las Colonias,San Jerónimo del Sauce,82070260,0,0,0,119,0,0,0,0,119
SANTA FE,Las Colonias,San Jerónimo Norte,82070270,151,0,0,1622,0,0,0,261,2034
SANTA FE,Las Colonias,Santa Clara de Buena Vista,82070290,0,758,0,0,0,0,0,0,758
SANTA FE,Las Colonias,Santo Domingo,82070300,0,0,0,0,0,0,0,270,270
SANTA FE,Las Colonias,SARMIENTO,82070310,135,0,0,0,130,0,0,159,424
SANTA FE,OTROS,OTROS,Sin Datos,0,0,0,0,2581,0,0,0,2581
SANTA FE,Rosario,Acebal,82084010,23,755,0,36,391,0,0,140,1345
SANTA FE,Rosario,Álvarez,82084030,9,1393,0,2,134,0,0,0,1538
SANTA FE,Rosario,Alvear,82084040,893,3235,0,467,0,0,0,20,4615
SANTA FE,Rosario,Arminda,82084060,0,86,0,0,40,0,0,0,126
SANTA FE,Rosario,Arroyo Seco,82084070,619,4001,0,1490,0,0,0,14,6124
SANTA FE,Rosario,Carmen del Sauce,82084080,0,3,0,180,0,0,0,22,205
SANTA FE,Rosario,Coronel Bogado,82084090,415,0,0,178,0,0,0,0,593
SANTA FE,Rosario,Cuatro Esquinas,82084110,0,0,0,48,0,0,0,0,48
SANTA FE,Rosario,El Caramelo,82084120,71,0,0,497,0,0,0,0,568
SANTA FE,Rosario,Fighiera,82084130,214,0,0,0,0,0,0,258,472
SANTA FE,Rosario,Funes,82084140,1970,6139,1,6677,0,1,0,240,15028
SANTA FE,Rosario,General Lagos,82084150,400,0,0,1,1,0,0,141,543
SANTA FE,Rosario,Granadero Baigorria,82084160,0,4086,0,476,2,0,0,676,5240
SANTA FE,Rosario,Ibarlucea,82084170,0,692,0,982,0,0,0,412,2086
SANTA FE,Rosario,Pérez,82084210,680,0,0,114,0,4,0,6,804
SANTA FE,Rosario,Piñero (Est. Erasto),82084220,0,181,0,1,55,0,0,0,237
SANTA FE,Rosario,Pueblo Esther,82084230,397,0,0,842,0,1,0,0,1240
SANTA FE,Rosario,Pueblo Muñoz (Est. Bernard),82084240,0,118,0,0,54,0,0,0,172
SANTA FE,Rosario,Pueblo Uranga,82084250,20,0,0,162,0,0,0,52,234
SANTA FE,Rosario,Puerto Arroyo Seco,82084260,0,0,0,0,25,0,0,0,25
SANTA FE,Rosario,Rosario,82084270,11512,167666,71,173323,152,2,0,5218,357944
SANTA FE,Rosario,Soldini,82084280,70,780,0,0,86,0,0,0,936
SANTA FE,Rosario,Villa Amelia,82084290,172,109,0,2,0,0,0,2,285
SANTA FE,Rosario,Villa del Plata,82084300,0,0,0,231,101,0,0,0,332
SANTA FE,Rosario,Villa Gobernador Gálvez,82084310,0,17,0,21,0,0,0,39,77
SANTA FE,Rosario,Zavalla,82084320,189,932,0,0,0,0,0,95,1216
SANTA FE,Rosario,Albarellos,82084020,0,0,0,0,0,0,0,20,20
SANTA FE,Rosario,Coronel Rodolfo S. Domínguez,82084100,0,318,0,0,0,0,0,0,318
SANTA FE,Rosario,Kilómetro 101,82084180,1,0,0,0,0,1,0,0,2
SANTA FE,Rosario,Arbilla,82084050,31,0,0,0,0,0,0,0,31
SANTA FE,Rosario,Monte Flores,82084200,9,0,0,0,0,0,0,0,9
SANTA FE,San Cristóbal,Aguará Grande,82091010,0,0,0,0,0,1,0,2,3
SANTA FE,San Cristóbal,Ambrosetti,82091020,0,0,0,0,0,1,0,84,85
SANTA FE,San Cristóbal,Arrufo,82091030,140,166,0,137,0,0,0,0,443
SANTA FE,San Cristóbal,Balneario La Verde,82091040,0,0,0,0,0,1,0,0,1
SANTA FE,San Cristóbal,Capivara,82091050,0,0,0,0,0,1,0,0,1
SANTA FE,San Cristóbal,Ceres,82091060,885,1939,0,0,0,0,0,610,3434
SANTA FE,San Cristóbal,Colonia Bossi,82091080,56,0,0,78,0,0,0,111,245
SANTA FE,San Cristóbal,Hersilia,82091120,0,213,0,0,0,0,0,370,583
SANTA FE,San Cristóbal,Huanqueros,82091130,0,0,0,0,0,0,0,32,32
SANTA FE,San Cristóbal,La Cabral,82091140,0,0,0,0,1,1,0,2,4
SANTA FE,San Cristóbal,La Rubia,82091150,0,31,0,0,0,0,0,12,43
SANTA FE,San Cristóbal,Las Palmeras,82091170,0,0,0,0,0,0,0,97,97
SANTA FE,San Cristóbal,Moisés Ville,82091180,95,352,0,240,0,0,0,1,688
SANTA FE,San Cristóbal,Monigotes,82091190,0,0,0,48,0,0,0,12,60
SANTA FE,San Cristóbal,Ñanducita,82091200,0,0,0,0,0,0,0,39,39
SANTA FE,San Cristóbal,OTROS,Sin Datos,0,0,0,0,0,0,0,8,8
SANTA FE,San Cristóbal,Palacios,82091210,2,0,0,36,0,0,0,39,77
SANTA FE,San Cristóbal,San Cristóbal,82091220,658,1154,0,1047,0,1,0,451,3311
SANTA FE,San Cristóbal,San Guillermo,82091230,887,1478,0,224,0,0,0,248,2837
SANTA FE,San Cristóbal,Santurce,82091240,0,0,0,0,0,0,0,33,33
SANTA FE,San Cristóbal,Soledad,82091250,0,0,0,0,0,0,0,201,201
SANTA FE,San Cristóbal,Suardi,82091260,0,0,0,1560,0,0,0,0,1560
SANTA FE,San Cristóbal,Villa Saralegui,82091270,0,0,0,0,3,0,0,52,55
SANTA FE,San Cristóbal,Curupaity,82091110,0,0,0,0,0,0,0,15,15
SANTA FE,San Cristóbal,Colonia Ana,82091070,0,0,0,0,0,0,0,6,6
SANTA FE,San Cristóbal,Colonia Rosa,82091090,0,0,0,0,0,0,0,12,12
SANTA FE,San Javier,Alejandra,82098010,0,0,0,0,0,1,0,453,454
SANTA FE,San Javier,Cacique Ariacaiquín,82098020,0,0,0,0,0,0,0,56,56
SANTA FE,San Javier,Colonia Durán,82098030,0,0,0,0,0,1,0,0,1
SANTA FE,San Javier,Romang,82098050,0,801,0,2,195,0,0,369,1367
SANTA FE,San Javier,San Javier,82098060,0,826,0,96,0,0,0,194,1116
SANTA FE,San Javier,La Brava,82098040,0,0,0,0,0,0,0,20,20
SANTA FE,San Jerónimo,Arocena,82105010,0,202,0,0,400,0,0,0,602
SANTA FE,San Jerónimo,Barrancas,82105030,1406,0,0,0,0,0,0,0,1406
SANTA FE,San Jerónimo,Barrio Caima,82105040,0,0,0,0,0,0,0,21,21
SANTA FE,San Jerónimo,Bernardo de Irigoyen (Est. Irigoyen),82105060,0,0,0,262,0,0,0,0,262
SANTA FE,San Jerónimo,Centeno,82105080,810,0,0,94,0,0,0,0,904
SANTA FE,San Jerónimo,Coronda,82105090,464,0,0,3444,215,0,0,684,4807
SANTA FE,San Jerónimo,Desvío Arijón,82105100,133,0,0,0,0,0,0,43,176
SANTA FE,San Jerónimo,Díaz,82105110,256,0,0,258,0,0,0,0,514
SANTA FE,San Jerónimo,Gaboto,82105120,0,0,0,0,201,0,0,240,441
SANTA FE,San Jerónimo,Gálvez,82105130,3316,0,0,4304,59,0,0,20,7699
SANTA FE,San Jerónimo,Gessler,82105140,107,0,0,105,0,0,0,46,258
SANTA FE,San Jerónimo,Irigoyen,82105150,0,99,0,0,0,0,0,246,345
SANTA FE,San Jerónimo,Larrechea,82105160,0,0,0,0,0,0,0,26,26
SANTA FE,San Jerónimo,Loma Alta,82105170,16,0,0,31,0,0,0,0,47
SANTA FE,San Jerónimo,López (Est. San Martín de Tours),82105180,21,332,0,0,0,0,0,0,353
SANTA FE,San Jerónimo,Maciel,82105190,430,782,0,0,136,0,0,1,1349
SANTA FE,San Jerónimo,Monje,82105200,0,0,0,791,0,0,0,0,791
SANTA FE,San Jerónimo,San Fabián,82105230,59,115,0,0,0,0,0,67,241
SANTA FE,San Jerónimo,San Genaro,82105240,278,0,0,1124,0,0,0,57,1459
SANTA FE,San Jerónimo,San Genaro Norte,82105250,614,0,0,805,0,0,0,46,1465
SANTA FE,San Jerónimo,San Eugenio,82105220,0,23,0,0,0,0,0,0,23
SANTA FE,San Justo,Angeloni,82112010,0,0,0,0,0,0,0,24,24
SANTA FE,San Justo,Cayastacito,82112020,0,0,0,0,0,0,0,71,71
SANTA FE,San Justo,Esther,82112040,0,0,0,0,0,0,0,11,11
SANTA FE,San Justo,Gobernador Crespo,82112050,140,1080,0,0,0,0,0,257,1477
SANTA FE,San Justo,La Criolla (Est. Cañadita),82112060,246,327,0,0,0,0,0,31,604
SANTA FE,San Justo,Marcelino Escalada,82112080,95,90,0,0,0,0,0,130,315
SANTA FE,San Justo,Naré,82112090,0,0,0,0,0,0,0,13,13
SANTA FE,San Justo,OTROS,Sin Datos,0,0,0,0,0,28,0,0,28
SANTA FE,San Justo,Pedro Gómez Cello,82112100,0,0,0,0,0,0,0,92,92
SANTA FE,San Justo,Ramayón,82112110,0,0,0,0,0,0,0,162,162
SANTA FE,San Justo,San Bernardo,82112120,0,0,0,0,0,0,0,7,7
SANTA FE,San Justo,San Justo,82112130,268,2,0,8004,550,0,0,52,8876
SANTA FE,San Justo,Vera y Pintado (Est. Guaraníes),82112160,12,0,0,190,67,0,0,140,409
SANTA FE,San Justo,Videla,82112170,112,0,0,312,0,0,0,33,457
SANTA FE,San Justo,Colonia Dolores,82112030,0,0,0,0,0,0,0,22,22
SANTA FE,San Justo,La Penca y Caraguatá,82112070,0,0,0,0,0,0,0,26,26
SANTA FE,San Justo,San Martín Norte,82112140,0,0,0,0,0,0,0,35,35
SANTA FE,San Justo,Silva (Est. Abipones),82112150,0,0,0,0,0,0,0,25,25
SANTA FE,San Lorenzo,Aldao,82119010,0,460,0,0,0,0,0,0,460
SANTA FE,San Lorenzo,Capitán Bermúdez,82119020,2997,1234,1,2899,0,0,0,0,7131
SANTA FE,San Lorenzo,Carcarañá,82119030,676,1,0,0,0,0,0,23,700
SANTA FE,San Lorenzo,Coronel Arnold,82119040,0,0,0,245,0,0,0,0,245
SANTA FE,San Lorenzo,Fray Luis Beltrán,82119050,1828,24,0,871,0,0,0,0,2723
SANTA FE,San Lorenzo,Fuentes,82119060,0,0,0,920,0,0,0,20,940
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),82119070,0,478,0,0,0,0,0,47,525
SANTA FE,San Lorenzo,Puerto General San Martín,82119080,0,0,0,2602,215,2,0,16,2835
SANTA FE,San Lorenzo,Pujato,82119090,819,0,0,0,0,0,0,103,922
SANTA FE,San Lorenzo,Ricardone,82119100,353,1010,0,12,0,1,0,22,1398
SANTA FE,San Lorenzo,Roldán,82119110,1804,1961,0,3034,2,0,0,508,7309
SANTA FE,San Lorenzo,San Jerónimo Sud,82119120,128,939,0,2,0,0,0,0,1069
SANTA FE,San Lorenzo,San Lorenzo,82119130,1106,5121,0,983,0,0,0,50,7260
SANTA FE,San Lorenzo,Timbúes,82119140,170,0,0,1207,134,1,0,79,1591
SANTA FE,San Lorenzo,Villa Elvira,82119150,0,0,0,0,0,0,0,30,30
SANTA FE,San Lorenzo,Villa Mugueta,82119160,0,1,0,0,0,1,0,29,31
SANTA FE,San Martín,Carlos Pellegrini,82126020,352,736,0,373,0,0,0,53,1514
SANTA FE,San Martín,Casas,82126030,0,11,0,0,0,0,0,8,19
SANTA FE,San Martín,Castelar,82126040,0,0,0,30,0,0,0,0,30
SANTA FE,San Martín,Colonia Belgrano,82126050,0,86,0,278,250,0,0,0,614
SANTA FE,San Martín,El Trébol,82126070,698,1539,0,1476,0,0,0,4,3717
SANTA FE,San Martín,Landeta,82126080,198,217,0,0,0,0,0,0,415
SANTA FE,San Martín,Las Bandurrias,82126090,0,8,0,0,2,0,0,3,13
SANTA FE,San Martín,Las Petacas,82126100,0,0,0,0,0,0,0,0,0
SANTA FE,San Martín,Los Cardos,82126110,73,236,0,15,0,1,0,0,325
SANTA FE,San Martín,María Susana,82126120,483,0,0,634,2,0,0,40,1159
SANTA FE,San Martín,Piamonte,82126130,0,1270,0,0,0,0,0,0,1270
SANTA FE,San Martín,San Jorge,82126140,1567,980,0,1829,0,1,0,183,4560
SANTA FE,San Martín,San Martín de las Escobas,82126150,795,936,0,0,0,0,0,108,1839
SANTA FE,San Martín,Sastre,82126160,252,0,0,580,0,0,0,145,977
SANTA FE,San Martín,Cañada Rosquín,82126010,0,1518,0,83,0,0,0,47,1648
SANTA FE,Vera,Calchaquí,82133010,406,0,0,0,1050,1,0,230,1687
SANTA FE,Vera,Cañada Ombú,82133020,0,0,0,0,0,1,0,34,35
SANTA FE,Vera,Colmena,82133030,0,0,0,0,0,1,0,0,1
SANTA FE,Vera,Fortín Olmos,82133040,0,0,0,0,0,2,0,337,339
SANTA FE,Vera,Garabato,82133050,0,0,0,0,0,0,0,104,104
SANTA FE,Vera,Intiyaco,82133070,0,0,0,0,0,2,0,97,99
SANTA FE,Vera,La Gallareta,82133090,0,0,0,0,0,0,0,373,373
SANTA FE,Vera,Margarita,82133110,0,740,0,0,0,2,0,106,848
SANTA FE,Vera,Paraje 29,82133120,0,0,0,0,0,1,0,34,35
SANTA FE,Vera,Pozo de los Indios,82133130,0,0,0,0,0,2,0,23,25
SANTA FE,Vera,Toba,82133160,0,0,0,0,0,1,0,52,53
SANTA FE,Vera,Vera (Est. Gobernador Vera),82133170,403,0,0,0,2000,0,0,801,3204
SANTA FE,Vera,Los Amores,82133100,0,0,0,0,0,0,0,122,122
SANTA FE,Vera,Pueblo Santa Lucía,82133140,0,0,0,0,0,0,0,30,30
SANTA FE,Vera,Golondrina,82133060,0,0,0,0,0,0,0,70,70
SANTA FE,Vera,Kilómetro 115,82133080,0,0,0,0,0,0,0,3,3
SANTA FE,Vera,Tartagal (Est. El Tajamar),82133150,0,0,0,0,0,0,0,210,210
SANTIAGO DEL ESTERO,Aguirre,Malbrán,86007030,9,0,0,1,0,1,0,0,11
SANTIAGO DEL ESTERO,Aguirre,Villa General Mitre (Est. Pinto),86007040,0,229,0,0,0,3,0,2,234
SANTIAGO DEL ESTERO,Aguirre,Argentina,86007010,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,Aguirre,Casares,86007020,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,Alberdi,Campo Gallo,86014010,1,0,0,5,0,4,0,63,73
SANTIAGO DEL ESTERO,Alberdi,Coronel Manuel L. Rico,86014020,0,0,0,0,0,1,0,0,1
SANTIAGO DEL ESTERO,Alberdi,Donadeu,86014030,1,0,0,1,0,0,0,0,2
SANTIAGO DEL ESTERO,Alberdi,Sachayoj,86014040,0,0,0,204,0,3,0,0,207
SANTIAGO DEL ESTERO,Alberdi,Santos Lugares,86014050,0,0,0,11,57,1,0,5,74
SANTIAGO DEL ESTERO,Atamisqui,Estación Atamisqui,86021010,1,0,0,1,0,1,0,0,3
SANTIAGO DEL ESTERO,Atamisqui,Medellín,86021020,0,0,0,2,0,1,0,29,32
SANTIAGO DEL ESTERO,Atamisqui,Villa Atamisqui,86021030,1,0,0,2,0,2,0,45,50
SANTIAGO DEL ESTERO,Avellaneda,Colonia Dora,86028010,63,10,0,1,0,2,0,5,81
SANTIAGO DEL ESTERO,Avellaneda,Herrera,86028020,0,3,0,1,100,1,0,0,105
SANTIAGO DEL ESTERO,Avellaneda,Icaño,86028030,0,3,0,2,0,1,0,79,85
SANTIAGO DEL ESTERO,Avellaneda,Lugones,86028040,0,2,0,2,0,1,0,0,5
SANTIAGO DEL ESTERO,Avellaneda,Real Sayana,86028050,0,2,0,2,0,0,0,0,4
SANTIAGO DEL ESTERO,Avellaneda,Villa Mailín,86028060,0,0,0,0,0,2,0,1,3
SANTIAGO DEL ESTERO,Banda,Clodomira,86035060,0,0,0,3,5,1,0,417,426
SANTIAGO DEL ESTERO,Banda,La Banda,86035090,27,0,0,1587,0,3,0,367,1984
SANTIAGO DEL ESTERO,Banda,Los Quiroga,86035110,0,0,0,0,0,1,0,45,46
SANTIAGO DEL ESTERO,Banda,Simbolar,86035130,0,0,0,1,0,1,0,0,2
SANTIAGO DEL ESTERO,Banda,Abra Grande,86035010,1,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Banda,Chaupi Pozo,86035050,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,Banda,Huyamampa,86035070,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,Banda,La Aurora,86035080,0,0,0,1,0,0,0,0,1
SANTIAGO DEL ESTERO,Banda,Los Soria,86035120,1,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Banda,Tramo 20,86035150,1,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,Belgrano,Bandera,86042010,0,429,0,4,0,3,0,69,505
SANTIAGO DEL ESTERO,Belgrano,Cuatro Bocas,86042020,0,0,0,0,0,1,0,97,98
SANTIAGO DEL ESTERO,Belgrano,Fortín Inca,86042030,0,0,0,1,0,1,0,111,113
SANTIAGO DEL ESTERO,Belgrano,Guardia Escolta,86042040,4,4,0,1,0,1,0,13,23
SANTIAGO DEL ESTERO,Capital,El Mojón,86049020,0,0,0,0,0,1,0,3,4
SANTIAGO DEL ESTERO,Capital,El Zanjón,86049030,0,0,0,0,0,1,0,96,97
SANTIAGO DEL ESTERO,Capital,San Pedro,86049090,0,0,0,0,250,0,0,4,254
SANTIAGO DEL ESTERO,Capital,Santa María,86049100,1,0,0,1,0,0,0,4,6
SANTIAGO DEL ESTERO,Capital,Santiago del Estero,86049110,4297,77658,2,14655,1,5,0,1707,98325
SANTIAGO DEL ESTERO,Capital,Los Cardozos,86049040,0,0,0,2,0,0,0,3,5
SANTIAGO DEL ESTERO,Capital,Yanda,86049130,0,0,0,0,0,0,0,38,38
SANTIAGO DEL ESTERO,Capital,Maco,86049050,0,0,0,0,0,0,0,78,78
SANTIAGO DEL ESTERO,Capital,Maquito,86049060,0,0,0,0,0,1,0,43,44
SANTIAGO DEL ESTERO,Capital,Morales,86049070,0,0,0,0,0,0,0,3,3
SANTIAGO DEL ESTERO,Capital,Vuelta de la Barranca,86049120,0,0,0,0,0,0,0,4,4
SANTIAGO DEL ESTERO,Choya,Choya,86063020,51,0,0,3,0,2,0,0,56
SANTIAGO DEL ESTERO,Choya,Estación La Punta,86063030,391,0,0,0,0,0,0,0,391
SANTIAGO DEL ESTERO,Choya,Frías,86063040,1270,0,0,3184,0,2,0,782,5238
SANTIAGO DEL ESTERO,Choya,Laprida,86063050,0,0,0,3,0,0,0,5,8
SANTIAGO DEL ESTERO,Choya,Tapso,86063080,0,0,0,1,0,0,0,71,72
SANTIAGO DEL ESTERO,Choya,Villa La Punta,86063090,0,0,0,4,0,1,0,5,10
SANTIAGO DEL ESTERO,Copo,El Caburé,86056010,0,0,0,0,20,0,0,100,120
SANTIAGO DEL ESTERO,Copo,La Firmeza,86056020,0,0,0,0,0,0,0,20,20
SANTIAGO DEL ESTERO,Copo,Los Pirpintos,86056030,0,0,0,200,0,1,0,0,201
SANTIAGO DEL ESTERO,Copo,Los Tigres,86056040,0,0,0,0,80,0,0,50,130
